frame_number,subframe_number,time_cpu_cycles,heart_rate_bpm,heart_rate_hz,confidence,sample_rate_hz,range_meters,selected_range_bin,window_length,valid
1,0,1682582902,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
2,0,1702554904,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
3,0,1722548425,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
4,0,1742562420,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
5,0,1762524312,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
6,0,1782538288,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
7,0,1802617927,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
8,0,1822690016,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
9,0,1842626496,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
10,0,1862657444,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
11,0,1882636317,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
12,0,1902594727,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
13,0,1922500031,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
14,0,1942529026,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
15,0,1962490812,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
16,0,1982492331,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
17,0,2002511938,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
18,0,2022515857,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
19,0,2042499561,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
20,0,2062503875,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
21,0,2082461236,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
22,0,2102482290,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
23,0,2122473300,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
24,0,2142479544,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
25,0,2162531176,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
26,0,2182477609,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
27,0,2202497656,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
28,0,2222497915,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
29,0,2242503551,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
30,0,2262493145,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
31,0,2282529660,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
32,0,2302504037,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
33,0,2322489704,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
34,0,2342478789,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
35,0,2362490144,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
36,0,2382511446,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
37,0,2402518917,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
38,0,2422508206,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
39,0,2442509565,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
40,0,2462511421,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
41,0,2482487916,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
42,0,2502514917,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
43,0,2522504965,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
44,0,2542483260,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
45,0,2562505408,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
46,0,2582465970,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
47,0,2602502746,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
48,0,2622504107,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
49,0,2642467120,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
50,0,2662496670,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
51,0,2682482016,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
52,0,2702466113,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
53,0,2722510792,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
54,0,2742483276,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
55,0,2762476065,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
56,0,2782485071,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
57,0,2802470891,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
58,0,2822475778,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
59,0,2842513960,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
60,0,2862476211,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
61,0,2882477627,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
62,0,2902472471,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
63,0,2922498413,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
64,0,2942522524,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
65,0,2962471566,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
66,0,2982505925,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
67,0,3002479489,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
68,0,3022497425,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
69,0,3042503060,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
70,0,3062533585,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
71,0,3082491121,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
72,0,3102510842,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
73,0,3122516721,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
74,0,3142500674,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
75,0,3162525664,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
76,0,3182516071,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
77,0,3202457917,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
78,0,3222488045,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
79,0,3242483911,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
80,0,3262495865,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
81,0,3282511614,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
82,0,3302482930,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
83,0,3322497939,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
84,0,3342479587,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
85,0,3362473461,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
86,0,3382522021,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
87,0,3402518276,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
88,0,3422479947,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
89,0,3442501640,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
90,0,3462452401,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
91,0,3482459634,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
92,0,3502526560,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
93,0,3522495054,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
94,0,3542467033,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
95,0,3562498425,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
96,0,3582471473,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
97,0,3602466800,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
98,0,3622496399,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
99,0,3642500299,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
100,0,3662481385,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
101,0,3682489144,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
102,0,3702485858,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
103,0,3722476610,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
104,0,3742507792,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
105,0,3762506531,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
106,0,3782502767,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
107,0,3802493092,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
108,0,3822464386,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
109,0,3842476481,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
110,0,3862498518,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
111,0,3882506151,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
112,0,3902481945,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
113,0,3922500487,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
114,0,3942468246,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
115,0,3962505960,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
116,0,3982529450,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
117,0,4002479876,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
118,0,4022496856,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
119,0,4042480702,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
120,0,4062506148,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
121,0,4082502987,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
122,0,4102517237,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
123,0,4122481022,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
124,0,4142479980,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
125,0,4162485610,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
126,0,4182494244,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
127,0,4202525618,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
128,0,4222527045,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
129,0,4242469930,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
130,0,4262470769,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
131,0,4282468462,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
132,0,7487031,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
133,0,27551481,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
134,0,47535608,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
135,0,67502403,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
136,0,87528905,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
137,0,107500995,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
138,0,127491310,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
139,0,147594007,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
140,0,167612459,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
141,0,187586687,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
142,0,207619383,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
143,0,227574548,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
144,0,247638244,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
145,0,267663181,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
146,0,287697192,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
147,0,307739465,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
148,0,327719579,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
149,0,347720181,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
150,0,367557210,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
151,0,387584657,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
152,0,407565554,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
153,0,427637028,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
154,0,447669590,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
155,0,467624591,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
156,0,487656387,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
157,0,507693584,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
158,0,527713261,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
159,0,547688121,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
160,0,567724822,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
161,0,587727501,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
162,0,607740783,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
163,0,627720319,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
164,0,647699912,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
165,0,667729366,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
166,0,687799068,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
167,0,707819364,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
168,0,727763842,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
169,0,747768077,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
170,0,767832504,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
171,0,787750095,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
172,0,807752794,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
173,0,827700694,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
174,0,847716559,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
175,0,867700966,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
176,0,887664956,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
177,0,907673724,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
178,0,927648970,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
179,0,947639446,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
180,0,967647124,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
181,0,987668612,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
182,0,1007707624,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
183,0,1027767874,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
184,0,1047711126,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
185,0,1067717837,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
186,0,1087674057,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
187,0,1107647640,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
188,0,1127648785,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
189,0,1147655176,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
190,0,1167596354,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
191,0,1187619532,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
192,0,1207575469,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
193,0,1227555406,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
194,0,1247559504,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
195,0,1267540214,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
196,0,1287514154,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
197,0,1307532815,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
198,0,1327525577,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
199,0,1347524006,0.0,0.0,0.0,10.0,0.5668795108795166,13,200,0
200,0,1371433351,99.18994903564453,1.6531658172607422,8880.9287109375,10.0,0.5668795108795166,13,200,1
201,0,1392635222,100.30272674560547,1.6717121601104736,5981.4755859375,10.0,0.5668795108795166,13,200,1
202,0,1412860371,102.01701354980469,1.7002835273742676,9202.4375,10.0,0.5668795108795166,13,200,1
203,0,1432782914,99.22001647949219,1.6536669731140137,8949.171875,10.0,0.5668795108795166,13,200,1
204,0,1452706207,99.18994140625,1.6531656980514526,9436.7021484375,10.0,0.5668795108795166,13,200,1
205,0,1472689635,99.15986633300781,1.6526644229888916,9452.51953125,10.0,0.5668795108795166,13,200,1
206,0,1492711773,99.18994140625,1.6531656980514526,9830.578125,10.0,0.5668795108795166,13,200,1
207,0,1512719238,99.22001647949219,1.6536669731140137,10303.8388671875,10.0,0.5668795108795166,13,200,1
208,0,1532725819,99.18994140625,1.6531656980514526,9803.076171875,10.0,0.5668795108795166,13,200,1
209,0,1552661325,99.22001647949219,1.6536669731140137,9676.109375,10.0,0.5668795108795166,13,200,1
210,0,1572665397,99.25009155273438,1.6541682481765747,9643.36328125,10.0,0.5668795108795166,13,200,1
211,0,1592663249,99.15986633300781,1.6526644229888916,10505.0615234375,10.0,0.5668795108795166,13,200,1
212,0,1612809764,87.15986633300781,1.4526643753051758,8206.615234375,10.0,0.5668795108795166,13,200,1
213,0,1632923779,86.88919067382812,1.4481531381607056,6963.0771484375,10.0,0.5668795108795166,13,200,1
214,0,1652812051,86.91926574707031,1.4486544132232666,8154.71533203125,10.0,0.5668795108795166,13,200,1
215,0,1672823993,86.9493408203125,1.4491556882858276,7050.970703125,10.0,0.5668795108795166,13,200,1
216,0,1692857404,86.91926574707031,1.4486544132232666,7115.0791015625,10.0,0.5668795108795166,13,200,1
217,0,1712859906,86.9493408203125,1.4491556882858276,6791.501953125,10.0,0.5668795108795166,13,200,1
218,0,1732813493,86.97941589355469,1.4496569633483887,7804.35546875,10.0,0.5668795108795166,13,200,1
219,0,1752774339,86.88919830322266,1.4481532573699951,8222.1171875,10.0,0.5668795108795166,13,200,1
220,0,1772819326,86.91927337646484,1.4486545324325562,8700.2138671875,10.0,0.5668795108795166,13,200,1
221,0,1792787095,86.94934844970703,1.4491558074951172,9320.4814453125,10.0,0.5668795108795166,13,200,1
222,0,1812762129,86.91927337646484,1.4486545324325562,9321.1201171875,10.0,0.5668795108795166,13,200,1
223,0,1832751501,86.88919830322266,1.4481532573699951,9604.3623046875,10.0,0.5668795108795166,13,200,1
224,0,1852768843,86.91927337646484,1.4486545324325562,10032.4775390625,10.0,0.5668795108795166,13,200,1
225,0,1872775410,86.94934844970703,1.4491558074951172,9758.568359375,10.0,0.5668795108795166,13,200,1
226,0,1892776935,86.91927337646484,1.4486545324325562,9398.61328125,10.0,0.5668795108795166,13,200,1
227,0,1912756383,86.94934844970703,1.4491558074951172,9374.66015625,10.0,0.5668795108795166,13,200,1
228,0,1932768695,86.91927337646484,1.4486545324325562,9839.1982421875,10.0,0.5668795108795166,13,200,1
229,0,1952742074,86.94934844970703,1.4491558074951172,10058.7763671875,10.0,0.5668795108795166,13,200,1
230,0,1972731657,86.91927337646484,1.4486545324325562,10882.0224609375,10.0,0.5668795108795166,13,200,1
231,0,1992772013,86.94934844970703,1.4491558074951172,10990.458984375,10.0,0.5668795108795166,13,200,1
232,0,2012770763,86.97942352294922,1.4496570825576782,10061.146484375,10.0,0.5668795108795166,13,200,1
233,0,2032710213,86.94934844970703,1.4491558074951172,10463.314453125,10.0,0.5668795108795166,13,200,1
234,0,2052701727,86.97942352294922,1.4496570825576782,10351.8271484375,10.0,0.5668795108795166,13,200,1
235,0,2072655850,86.94934844970703,1.4491558074951172,9900.271484375,10.0,0.5668795108795166,13,200,1
236,0,2092671070,86.97942352294922,1.4496570825576782,10329.5400390625,10.0,0.5668795108795166,13,200,1
237,0,2112789160,86.94934844970703,1.4491558074951172,9307.6025390625,10.0,0.5668795108795166,13,200,1
238,0,2132785705,86.91927337646484,1.4486545324325562,8410.1279296875,10.0,0.5668795108795166,13,200,1
239,0,2152776726,86.94934844970703,1.4491558074951172,8855.8798828125,10.0,0.5668795108795166,13,200,1
240,0,2172848449,86.91927337646484,1.4486545324325562,8978.44921875,10.0,0.5668795108795166,13,200,1
241,0,2192839476,86.94934844970703,1.4491558074951172,8472.490234375,10.0,0.5668795108795166,13,200,1
242,0,2212867021,86.97942352294922,1.4496570825576782,9360.24609375,10.0,0.5668795108795166,13,200,1
